Year,Stage,Jury or Televoting,From country,To country,Points
2018,sf1,T,Estonia,Cyprus,4
2018,sf1,J,Bulgaria,Azerbaijan,0
2018,sf1,J,Bulgaria,Iceland,0
2018,sf1,J,Bulgaria,Albania,6
2018,sf1,J,Bulgaria,Belgium,12
2018,sf1,J,Bulgaria,Czech Republic,7
2018,sf1,J,Bulgaria,Lithuania,10
2018,sf1,J,Bulgaria,Israel,5
2018,sf1,J,Bulgaria,Belarus,0
2018,sf1,J,Bulgaria,Estonia,0
2018,sf1,J,Bulgaria,Bulgaria,0
2018,sf1,J,Bulgaria,F.Y.R. Macedonia,0
2018,sf1,J,Bulgaria,Croatia,4
2018,sf1,J,Bulgaria,Austria,8
2018,sf1,J,Bulgaria,Greece,0
2018,sf1,J,Bulgaria,Finland,1
2018,sf1,J,Bulgaria,Armenia,2
2018,sf1,J,Bulgaria,Switzerland,0
2018,sf1,J,Bulgaria,Ireland,0
2018,sf1,J,Bulgaria,Cyprus,3
2018,sf1,T,Bulgaria,Azerbaijan,0
2018,sf1,T,Bulgaria,Iceland,0
2018,sf1,T,Bulgaria,Albania,0
2018,sf1,T,Bulgaria,Belgium,0
2018,sf1,T,Bulgaria,Czech Republic,3
2018,sf1,T,Bulgaria,Lithuania,0
2018,sf1,T,Bulgaria,Israel,7
2018,sf1,T,Bulgaria,Belarus,2
2018,sf1,T,Bulgaria,Estonia,4
2018,sf1,T,Bulgaria,Bulgaria,0
2018,sf1,T,Bulgaria,F.Y.R. Macedonia,5
2018,sf1,T,Bulgaria,Croatia,0
2018,sf1,T,Bulgaria,Austria,8
2018,sf1,T,Bulgaria,Greece,10
2018,sf1,T,Bulgaria,Finland,1
2018,sf1,T,Bulgaria,Armenia,6
2018,sf1,T,Bulgaria,Switzerland,0
2018,sf1,T,Bulgaria,Ireland,0
2018,sf1,T,Bulgaria,Cyprus,12
2018,sf1,J,F.Y.R. Macedonia,Azerbaijan,7
2018,sf1,J,F.Y.R. Macedonia,Iceland,2
2018,sf1,J,F.Y.R. Macedonia,Albania,10
2018,sf1,J,F.Y.R. Macedonia,Belgium,0
2018,sf1,J,F.Y.R. Macedonia,Czech Republic,8
2018,sf1,J,F.Y.R. Macedonia,Lithuania,0
2018,sf1,J,F.Y.R. Macedonia,Israel,5
2018,sf1,J,F.Y.R. Macedonia,Belarus,0
2018,sf1,J,F.Y.R. Macedonia,Estonia,4
2018,sf1,J,F.Y.R. Macedonia,Bulgaria,12
2018,sf1,J,F.Y.R. Macedonia,F.Y.R. Macedonia,0
2018,sf1,J,F.Y.R. Macedonia,Croatia,6
2018,sf1,J,F.Y.R. Macedonia,Austria,0
2018,sf1,J,F.Y.R. Macedonia,Greece,0
2018,sf1,J,F.Y.R. Macedonia,Finland,0
2018,sf1,J,F.Y.R. Macedonia,Armenia,0
2018,sf1,J,F.Y.R. Macedonia,Switzerland,0
2018,sf1,J,F.Y.R. Macedonia,Ireland,1
2018,sf1,J,F.Y.R. Macedonia,Cyprus,3
2018,sf1,T,F.Y.R. Macedonia,Azerbaijan,5
2018,sf1,T,F.Y.R. Macedonia,Iceland,0
2018,sf1,T,F.Y.R. Macedonia,Albania,12
2018,sf1,T,F.Y.R. Macedonia,Belgium,0
2018,sf1,T,F.Y.R. Macedonia,Czech Republic,6
2018,sf1,T,F.Y.R. Macedonia,Lithuania,0
2018,sf1,T,F.Y.R. Macedonia,Israel,3
2018,sf1,T,F.Y.R. Macedonia,Belarus,0
2018,sf1,T,F.Y.R. Macedonia,Estonia,0
2018,sf1,T,F.Y.R. Macedonia,Bulgaria,8
2018,sf1,T,F.Y.R. Macedonia,F.Y.R. Macedonia,0
2018,sf1,T,F.Y.R. Macedonia,Croatia,10
2018,sf1,T,F.Y.R. Macedonia,Austria,0
2018,sf1,T,F.Y.R. Macedonia,Greece,4
2018,sf1,T,F.Y.R. Macedonia,Finland,2
2018,sf1,T,F.Y.R. Macedonia,Armenia,0
2018,sf1,T,F.Y.R. Macedonia,Switzerland,1
2018,sf1,T,F.Y.R. Macedonia,Ireland,0
2018,sf1,T,F.Y.R. Macedonia,Cyprus,7
2018,sf1,J,Croatia,Azerbaijan,0
2018,sf1,J,Croatia,Iceland,0
2018,sf1,J,Croatia,Albania,4
2018,sf1,J,Croatia,Belgium,1
2018,sf1,J,Croatia,Czech Republic,10
2018,sf1,J,Croatia,Lithuania,8
2018,sf1,J,Croatia,Israel,12
2018,sf1,J,Croatia,Belarus,0
2018,sf1,J,Croatia,Estonia,0
2018,sf1,J,Croatia,Bulgaria,6
2018,sf1,J,Croatia,F.Y.R. Macedonia,0
2018,sf1,J,Croatia,Croatia,0
2018,sf1,J,Croatia,Austria,0
2018,sf1,J,Croatia,Greece,3
2018,sf1,J,Croatia,Finland,0
2018,sf1,J,Croatia,Armenia,0
2018,sf1,J,Croatia,Switzerland,5
2018,sf1,J,Croatia,Ireland,7
2018,sf1,J,Croatia,Cyprus,2
2018,sf1,T,Croatia,Azerbaijan,5
2018,sf1,T,Croatia,Iceland,0
2018,sf1,T,Croatia,Albania,4
2018,sf1,T,Croatia,Belgium,0
2018,sf1,T,Croatia,Czech Republic,10
2018,sf1,T,Croatia,Lithuania,0
2018,sf1,T,Croatia,Israel,0
2018,sf1,T,Croatia,Belarus,0
2018,sf1,T,Croatia,Estonia,6
2018,sf1,T,Croatia,Bulgaria,0
2018,sf1,T,Croatia,F.Y.R. Macedonia,1
2018,sf1,T,Croatia,Croatia,0
2018,sf1,T,Croatia,Austria,7
2018,sf1,T,Croatia,Greece,3
2018,sf1,T,Croatia,Finland,0
2018,sf1,T,Croatia,Armenia,0
2018,sf1,T,Croatia,Switzerland,2
2018,sf1,T,Croatia,Ireland,8
2018,sf1,T,Croatia,Cyprus,12
2018,sf1,J,Austria,Azerbaijan,0
2018,sf1,J,Austria,Iceland,0
2018,sf1,J,Austria,Albania,6
2018,sf1,J,Austria,Belgium,7
2018,sf1,J,Austria,Czech Republic,8
2018,sf1,J,Austria,Lithuania,2
2018,sf1,J,Austria,Israel,12
2018,sf1,J,Austria,Belarus,0
2018,sf1,J,Austria,Estonia,3
2018,sf1,J,Austria,Bulgaria,4
2018,sf1,J,Austria,F.Y.R. Macedonia,0
2018,sf1,J,Austria,Croatia,0
2018,sf1,J,Austria,Austria,0
2018,sf1,J,Austria,Greece,0
2018,sf1,J,Austria,Finland,0
2018,sf1,J,Austria,Armenia,10
2018,sf1,J,Austria,Switzerland,1
2018,sf1,J,Austria,Ireland,5
2018,sf1,J,Austria,Cyprus,0
2018,sf1,T,Austria,Azerbaijan,4
2018,sf1,T,Austria,Iceland,0
2018,sf1,T,Austria,Albania,1
2018,sf1,T,Austria,Belgium,0
2018,sf1,T,Austria,Czech Republic,10
2018,sf1,T,Austria,Lithuania,0
2018,sf1,T,Austria,Israel,6
2018,sf1,T,Austria,Belarus,0
2018,sf1,T,Austria,Estonia,3
2018,sf1,T,Austria,Bulgaria,5
2018,sf1,T,Austria,F.Y.R. Macedonia,0
2018,sf1,T,Austria,Croatia,2
2018,sf1,T,Austria,Austria,0
2018,sf1,T,Austria,Greece,0
2018,sf1,T,Austria,Finland,0
2018,sf1,T,Austria,Armenia,0
2018,sf1,T,Austria,Switzerland,8
2018,sf1,T,Austria,Ireland,12
2018,sf1,T,Austria,Cyprus,7
2018,sf1,J,Greece,Azerbaijan,12
2018,sf1,J,Greece,Iceland,0
2018,sf1,J,Greece,Albania,8
2018,sf1,J,Greece,Belgium,0
2018,sf1,J,Greece,Czech Republic,2
2018,sf1,J,Greece,Lithuania,0
2018,sf1,J,Greece,Israel,4
2018,sf1,J,Greece,Belarus,0
2018,sf1,J,Greece,Estonia,10
2018,sf1,J,Greece,Bulgaria,6
2018,sf1,J,Greece,F.Y.R. Macedonia,3
2018,sf1,J,Greece,Croatia,5
2018,sf1,J,Greece,Austria,0
2018,sf1,J,Greece,Greece,0
2018,sf1,J,Greece,Finland,0
2018,sf1,J,Greece,Armenia,0
2018,sf1,J,Greece,Switzerland,1
2018,sf1,J,Greece,Ireland,0
2018,sf1,J,Greece,Cyprus,7
2018,sf1,T,Greece,Azerbaijan,3
2018,sf1,T,Greece,Iceland,0
2018,sf1,T,Greece,Albania,10
2018,sf1,T,Greece,Belgium,0
2018,sf1,T,Greece,Czech Republic,6
2018,sf1,T,Greece,Lithuania,0
2018,sf1,T,Greece,Israel,2
2018,sf1,T,Greece,Belarus,1
2018,sf1,T,Greece,Estonia,8
2018,sf1,T,Greece,Bulgaria,7
2018,sf1,T,Greece,F.Y.R. Macedonia,0
2018,sf1,T,Greece,Croatia,0
2018,sf1,T,Greece,Austria,0
2018,sf1,T,Greece,Greece,0
2018,sf1,T,Greece,Finland,0
2018,sf1,T,Greece,Armenia,5
2018,sf1,T,Greece,Switzerland,0
2018,sf1,T,Greece,Ireland,4
2018,sf1,T,Greece,Cyprus,12
2018,sf1,J,Finland,Azerbaijan,0
2018,sf1,J,Finland,Iceland,0
2018,sf1,J,Finland,Albania,6
2018,sf1,J,Finland,Belgium,5
2018,sf1,J,Finland,Czech Republic,0
2018,sf1,J,Finland,Lithuania,2
2018,sf1,J,Finland,Israel,12
2018,sf1,J,Finland,Belarus,0
2018,sf1,J,Finland,Estonia,0
2018,sf1,J,Finland,Bulgaria,10
2018,sf1,J,Finland,F.Y.R. Macedonia,0
2018,sf1,J,Finland,Croatia,0
2018,sf1,J,Finland,Austria,8
2018,sf1,J,Finland,Greece,0
2018,sf1,J,Finland,Finland,0
2018,sf1,J,Finland,Armenia,3
2018,sf1,J,Finland,Switzerland,1
2018,sf1,J,Finland,Ireland,4
2018,sf1,J,Finland,Cyprus,7
2018,sf1,T,Finland,Azerbaijan,0
2018,sf1,T,Finland,Iceland,0
2018,sf1,T,Finland,Albania,1
2018,sf1,T,Finland,Belgium,0
2018,sf1,T,Finland,Czech Republic,7
2018,sf1,T,Finland,Lithuania,2
2018,sf1,T,Finland,Israel,10
2018,sf1,T,Finland,Belarus,3
2018,sf1,T,Finland,Estonia,12
2018,sf1,T,Finland,Bulgaria,0
2018,sf1,T,Finland,F.Y.R. Macedonia,0
2018,sf1,T,Finland,Croatia,0
2018,sf1,T,Finland,Austria,8
2018,sf1,T,Finland,Greece,0
2018,sf1,T,Finland,Finland,0
2018,sf1,T,Finland,Armenia,0
2018,sf1,T,Finland,Switzerland,4
2018,sf1,T,Finland,Ireland,6
2018,sf1,T,Finland,Cyprus,5
2018,sf1,J,Armenia,Azerbaijan,0
2018,sf1,J,Armenia,Iceland,0
2018,sf1,J,Armenia,Albania,5
2018,sf1,J,Armenia,Belgium,6
2018,sf1,J,Armenia,Czech Republic,7
2018,sf1,J,Armenia,Lithuania,0
2018,sf1,J,Armenia,Israel,12
2018,sf1,J,Armenia,Belarus,1
2018,sf1,J,Armenia,Estonia,8
2018,sf1,J,Armenia,Bulgaria,0
2018,sf1,J,Armenia,F.Y.R. Macedonia,0
2018,sf1,J,Armenia,Croatia,0
2018,sf1,J,Armenia,Austria,4
2018,sf1,J,Armenia,Greece,2
2018,sf1,J,Armenia,Finland,0
2018,sf1,J,Armenia,Armenia,0
2018,sf1,J,Armenia,Switzerland,3
2018,sf1,J,Armenia,Ireland,0
2018,sf1,J,Armenia,Cyprus,10
2018,sf1,T,Armenia,Azerbaijan,0
2018,sf1,T,Armenia,Iceland,0
2018,sf1,T,Armenia,Albania,0
2018,sf1,T,Armenia,Belgium,3
2018,sf1,T,Armenia,Czech Republic,7
2018,sf1,T,Armenia,Lithuania,0
2018,sf1,T,Armenia,Israel,4
2018,sf1,T,Armenia,Belarus,10
2018,sf1,T,Armenia,Estonia,5
2018,sf1,T,Armenia,Bulgaria,2
2018,sf1,T,Armenia,F.Y.R. Macedonia,0
2018,sf1,T,Armenia,Croatia,1
2018,sf1,T,Armenia,Austria,6
2018,sf1,T,Armenia,Greece,8
2018,sf1,T,Armenia,Finland,0
2018,sf1,T,Armenia,Armenia,0
2018,sf1,T,Armenia,Switzerland,0
2018,sf1,T,Armenia,Ireland,0
2018,sf1,T,Armenia,Cyprus,12
2018,sf1,J,Switzerland,Azerbaijan,0
2018,sf1,J,Switzerland,Iceland,1
2018,sf1,J,Switzerland,Albania,0
2018,sf1,J,Switzerland,Belgium,0
2018,sf1,J,Switzerland,Czech Republic,8
2018,sf1,J,Switzerland,Lithuania,7
2018,sf1,J,Switzerland,Israel,5
2018,sf1,J,Switzerland,Belarus,0
2018,sf1,J,Switzerland,Estonia,12
2018,sf1,J,Switzerland,Bulgaria,3
2018,sf1,J,Switzerland,F.Y.R. Macedonia,0
2018,sf1,J,Switzerland,Croatia,0
2018,sf1,J,Switzerland,Austria,6
2018,sf1,J,Switzerland,Greece,0
2018,sf1,J,Switzerland,Finland,2
2018,sf1,J,Switzerland,Armenia,0
2018,sf1,J,Switzerland,Switzerland,0
2018,sf1,J,Switzerland,Ireland,10
2018,sf1,J,Switzerland,Cyprus,4
2018,sf1,T,Switzerland,Azerbaijan,0
2018,sf1,T,Switzerland,Iceland,0
2018,sf1,T,Switzerland,Albania,10
2018,sf1,T,Switzerland,Belgium,0
2018,sf1,T,Switzerland,Czech Republic,3
2018,sf1,T,Switzerland,Lithuania,0
2018,sf1,T,Switzerland,Israel,8
2018,sf1,T,Switzerland,Belarus,0
2018,sf1,T,Switzerland,Estonia,1
2018,sf1,T,Switzerland,Bulgaria,0
2018,sf1,T,Switzerland,F.Y.R. Macedonia,0
2018,sf1,T,Switzerland,Croatia,4
2018,sf1,T,Switzerland,Austria,12
2018,sf1,T,Switzerland,Greece,2
2018,sf1,T,Switzerland,Finland,5
2018,sf1,T,Switzerland,Armenia,0
2018,sf1,T,Switzerland,Switzerland,0
2018,sf1,T,Switzerland,Ireland,6
2018,sf1,T,Switzerland,Cyprus,7
2018,sf1,J,Ireland,Azerbaijan,0
2018,sf1,J,Ireland,Iceland,0
2018,sf1,J,Ireland,Albania,0
2018,sf1,J,Ireland,Belgium,2
2018,sf1,J,Ireland,Czech Republic,4
2018,sf1,J,Ireland,Lithuania,0
2018,sf1,J,Ireland,Israel,10
2018,sf1,J,Ireland,Belarus,0
2018,sf1,J,Ireland,Estonia,8
2018,sf1,J,Ireland,Bulgaria,6
2018,sf1,J,Ireland,F.Y.R. Macedonia,0
2018,sf1,J,Ireland,Croatia,0
2018,sf1,J,Ireland,Austria,7
2018,sf1,J,Ireland,Greece,1
2018,sf1,J,Ireland,Finland,5
2018,sf1,J,Ireland,Armenia,0
2018,sf1,J,Ireland,Switzerland,3
2018,sf1,J,Ireland,Ireland,0
2018,sf1,J,Ireland,Cyprus,12
2018,sf1,T,Ireland,Azerbaijan,0
2018,sf1,T,Ireland,Iceland,0
2018,sf1,T,Ireland,Albania,1
2018,sf1,T,Ireland,Belgium,0
2018,sf1,T,Ireland,Czech Republic,4
2018,sf1,T,Ireland,Lithuania,12
2018,sf1,T,Ireland,Israel,5
2018,sf1,T,Ireland,Belarus,0
2018,sf1,T,Ireland,Estonia,10
2018,sf1,T,Ireland,Bulgaria,3
2018,sf1,T,Ireland,F.Y.R. Macedonia,0
2018,sf1,T,Ireland,Croatia,0
2018,sf1,T,Ireland,Austria,8
2018,sf1,T,Ireland,Greece,0
2018,sf1,T,Ireland,Finland,6
2018,sf1,T,Ireland,Armenia,0
2018,sf1,T,Ireland,Switzerland,2
2018,sf1,T,Ireland,Ireland,0
2018,sf1,T,Ireland,Cyprus,7
2018,sf1,J,Cyprus,Azerbaijan,10
2018,sf1,J,Cyprus,Iceland,0
2018,sf1,J,Cyprus,Albania,7
2018,sf1,J,Cyprus,Belgium,0
2018,sf1,J,Cyprus,Czech Republic,1
2018,sf1,J,Cyprus,Lithuania,0
2018,sf1,J,Cyprus,Israel,12
2018,sf1,J,Cyprus,Belarus,0
2018,sf1,J,Cyprus,Estonia,5
2018,sf1,J,Cyprus,Bulgaria,6
2018,sf1,J,Cyprus,F.Y.R. Macedonia,0
2018,sf1,J,Cyprus,Croatia,4
2018,sf1,J,Cyprus,Austria,3
2018,sf1,J,Cyprus,Greece,8
2018,sf1,J,Cyprus,Finland,2
2018,sf1,J,Cyprus,Armenia,0
2018,sf1,J,Cyprus,Switzerland,0
2018,sf1,J,Cyprus,Ireland,0
2018,sf1,J,Cyprus,Cyprus,0
2018,sf1,T,Cyprus,Azerbaijan,0
2018,sf1,T,Cyprus,Iceland,0
2018,sf1,T,Cyprus,Albania,0
2018,sf1,T,Cyprus,Belgium,0
2018,sf1,T,Cyprus,Czech Republic,7
2018,sf1,T,Cyprus,Lithuania,3
2018,sf1,T,Cyprus,Israel,8
2018,sf1,T,Cyprus,Belarus,5
2018,sf1,T,Cyprus,Estonia,6
2018,sf1,T,Cyprus,Bulgaria,10
2018,sf1,T,Cyprus,F.Y.R. Macedonia,0
2018,sf1,T,Cyprus,Croatia,0
2018,sf1,T,Cyprus,Austria,1
2018,sf1,T,Cyprus,Greece,12
2018,sf1,T,Cyprus,Finland,0
2018,sf1,T,Cyprus,Armenia,4
2018,sf1,T,Cyprus,Switzerland,0
2018,sf1,T,Cyprus,Ireland,2
2018,sf1,T,Cyprus,Cyprus,0
2018,sf1,J,Portugal,Azerbaijan,0
2018,sf1,J,Portugal,Iceland,0
2018,sf1,J,Portugal,Albania,5
2018,sf1,J,Portugal,Belgium,10
2018,sf1,J,Portugal,Czech Republic,3
2018,sf1,J,Portugal,Lithuania,12
2018,sf1,J,Portugal,Israel,2
2018,sf1,J,Portugal,Belarus,0
2018,sf1,J,Portugal,Estonia,8
2018,sf1,J,Portugal,Bulgaria,7
2018,sf1,J,Portugal,F.Y.R. Macedonia,0
2018,sf1,J,Portugal,Croatia,1
2018,sf1,J,Portugal,Austria,6
2018,sf1,J,Portugal,Greece,0
2018,sf1,J,Portugal,Finland,0
2018,sf1,J,Portugal,Armenia,4
2018,sf1,J,Portugal,Switzerland,0
2018,sf1,J,Portugal,Ireland,0
2018,sf1,J,Portugal,Cyprus,0
2018,sf1,T,Portugal,Azerbaijan,7
2018,sf1,T,Portugal,Iceland,0
2018,sf1,T,Portugal,Albania,0
2018,sf1,T,Portugal,Belgium,0
2018,sf1,T,Portugal,Czech Republic,1
2018,sf1,T,Portugal,Lithuania,6
2018,sf1,T,Portugal,Israel,2
2018,sf1,T,Portugal,Belarus,0
2018,sf1,T,Portugal,Estonia,12
2018,sf1,T,Portugal,Bulgaria,0
2018,sf1,T,Portugal,F.Y.R. Macedonia,0
2018,sf1,T,Portugal,Croatia,0
2018,sf1,T,Portugal,Austria,5
2018,sf1,T,Portugal,Greece,0
2018,sf1,T,Portugal,Finland,4
2018,sf1,T,Portugal,Armenia,0
2018,sf1,T,Portugal,Switzerland,3
2018,sf1,T,Portugal,Ireland,8
2018,sf1,T,Portugal,Cyprus,10
2018,sf1,J,Spain,Azerbaijan,0
2018,sf1,J,Spain,Iceland,0
2018,sf1,J,Spain,Albania,4
2018,sf1,J,Spain,Belgium,0
2018,sf1,J,Spain,Czech Republic,7
2018,sf1,J,Spain,Lithuania,0
2018,sf1,J,Spain,Israel,12
2018,sf1,J,Spain,Belarus,0
2018,sf1,J,Spain,Estonia,6
2018,sf1,J,Spain,Bulgaria,3
2018,sf1,J,Spain,F.Y.R. Macedonia,0
2018,sf1,J,Spain,Croatia,0
2018,sf1,J,Spain,Austria,8
2018,sf1,J,Spain,Greece,0
2018,sf1,J,Spain,Finland,1
2018,sf1,J,Spain,Armenia,0
2018,sf1,J,Spain,Switzerland,5
2018,sf1,J,Spain,Ireland,2
2018,sf1,J,Spain,Cyprus,10
2018,sf1,T,Spain,Azerbaijan,0
2018,sf1,T,Spain,Iceland,0
2018,sf1,T,Spain,Albania,5
2018,sf1,T,Spain,Belgium,0
2018,sf1,T,Spain,Czech Republic,4
2018,sf1,T,Spain,Lithuania,3
2018,sf1,T,Spain,Israel,7
2018,sf1,T,Spain,Belarus,0
2018,sf1,T,Spain,Estonia,2
2018,sf1,T,Spain,Bulgaria,8
2018,sf1,T,Spain,F.Y.R. Macedonia,0
2018,sf1,T,Spain,Croatia,0
2018,sf1,T,Spain,Austria,0
2018,sf1,T,Spain,Greece,0
2018,sf1,T,Spain,Finland,6
2018,sf1,T,Spain,Armenia,0
2018,sf1,T,Spain,Switzerland,1
2018,sf1,T,Spain,Ireland,12
2018,sf1,T,Spain,Cyprus,10
2018,sf1,J,United Kingdom,Azerbaijan,0
2018,sf1,J,United Kingdom,Iceland,0
2018,sf1,J,United Kingdom,Albania,7
2018,sf1,J,United Kingdom,Belgium,0
2018,sf1,J,United Kingdom,Czech Republic,0
2018,sf1,J,United Kingdom,Lithuania,0
2018,sf1,J,United Kingdom,Israel,8
2018,sf1,J,United Kingdom,Belarus,0
2018,sf1,J,United Kingdom,Estonia,6
2018,sf1,J,United Kingdom,Bulgaria,12
2018,sf1,J,United Kingdom,F.Y.R. Macedonia,0
2018,sf1,J,United Kingdom,Croatia,5
2018,sf1,J,United Kingdom,Austria,10
2018,sf1,J,United Kingdom,Greece,0
2018,sf1,J,United Kingdom,Finland,3
2018,sf1,J,United Kingdom,Armenia,2
2018,sf1,J,United Kingdom,Switzerland,4
2018,sf1,J,United Kingdom,Ireland,1
2018,sf1,J,United Kingdom,Cyprus,0
2018,sf1,T,United Kingdom,Azerbaijan,0
2018,sf1,T,United Kingdom,Iceland,0
2018,sf1,T,United Kingdom,Albania,1
2018,sf1,T,United Kingdom,Belgium,0
2018,sf1,T,United Kingdom,Czech Republic,2
2018,sf1,T,United Kingdom,Lithuania,12
2018,sf1,T,United Kingdom,Israel,5
2018,sf1,T,United Kingdom,Belarus,0
2018,sf1,T,United Kingdom,Estonia,4
2018,sf1,T,United Kingdom,Bulgaria,6
2018,sf1,T,United Kingdom,F.Y.R. Macedonia,0
2018,sf1,T,United Kingdom,Croatia,0
2018,sf1,T,United Kingdom,Austria,0
2018,sf1,T,United Kingdom,Greece,3
2018,sf1,T,United Kingdom,Finland,7
2018,sf1,T,United Kingdom,Armenia,0
2018,sf1,T,United Kingdom,Switzerland,0
2018,sf1,T,United Kingdom,Ireland,10
2018,sf1,T,United Kingdom,Cyprus,8
2018,sf2,J,Norway,Norway,0
2018,sf2,J,Norway,Romania,2
2018,sf2,J,Norway,Serbia,0
2018,sf2,J,Norway,San Marino,0
2018,sf2,J,Norway,Denmark,0
2018,sf2,J,Norway,Russia,4
2018,sf2,J,Norway,Moldova,0
2018,sf2,J,Norway,The Netherlands,8
2018,sf2,J,Norway,Australia,10
2018,sf2,J,Norway,Georgia,0
2018,sf2,J,Norway,Poland,1
2018,sf2,J,Norway,Malta,6
2018,sf2,J,Norway,Hungary,0
2018,sf2,J,Norway,Latvia,7
2018,sf2,J,Norway,Sweden,12
2018,sf2,J,Norway,Montenegro,0
2018,sf2,J,Norway,Slovenia,5
2018,sf2,J,Norway,Ukraine,3
2018,sf2,T,Norway,Norway,0
2018,sf2,T,Norway,Romania,0
2018,sf2,T,Norway,Serbia,1
2018,sf2,T,Norway,San Marino,0
2018,sf2,T,Norway,Denmark,12
2018,sf2,T,Norway,Russia,0
2018,sf2,T,Norway,Moldova,5
2018,sf2,T,Norway,The Netherlands,7
2018,sf2,T,Norway,Australia,8
2018,sf2,T,Norway,Georgia,0
2018,sf2,T,Norway,Poland,6
2018,sf2,T,Norway,Malta,0
2018,sf2,T,Norway,Hungary,2
2018,sf2,T,Norway,Latvia,0
2018,sf2,T,Norway,Sweden,10
2018,sf2,T,Norway,Montenegro,0
2018,sf2,T,Norway,Slovenia,3
2018,sf2,T,Norway,Ukraine,4
2018,sf2,J,Romania,Norway,2
2018,sf2,J,Romania,Romania,0
2018,sf2,J,Romania,Serbia,6
2018,sf2,J,Romania,San Marino,5
2018,sf2,J,Romania,Denmark,0
2018,sf2,J,Romania,Russia,0
2018,sf2,J,Romania,Moldova,12
2018,sf2,J,Romania,The Netherlands,8
2018,sf2,J,Romania,Australia,0
2018,sf2,J,Romania,Georgia,0
2018,sf2,J,Romania,Poland,0
2018,sf2,J,Romania,Malta,10
2018,sf2,J,Romania,Hungary,3
2018,sf2,J,Romania,Latvia,1
2018,sf2,J,Romania,Sweden,0
2018,sf2,J,Romania,Montenegro,7
2018,sf2,J,Romania,Slovenia,4
2018,sf2,J,Romania,Ukraine,0
2018,sf2,T,Romania,Norway,6
2018,sf2,T,Romania,Romania,0
2018,sf2,T,Romania,Serbia,4
2018,sf2,T,Romania,San Marino,0
2018,sf2,T,Romania,Denmark,8
2018,sf2,T,Romania,Russia,1
2018,sf2,T,Romania,Moldova,12
2018,sf2,T,Romania,The Netherlands,3
2018,sf2,T,Romania,Australia,7
2018,sf2,T,Romania,Georgia,0
2018,sf2,T,Romania,Poland,0
2018,sf2,T,Romania,Malta,0
2018,sf2,T,Romania,Hungary,10
2018,sf2,T,Romania,Latvia,0
2018,sf2,T,Romania,Sweden,2
2018,sf2,T,Romania,Montenegro,0
2018,sf2,T,Romania,Slovenia,0
2018,sf2,T,Romania,Ukraine,5
2018,sf2,J,Serbia,Norway,8
2018,sf2,J,Serbia,Romania,1
2018,sf2,J,Serbia,Serbia,0
2018,sf2,J,Serbia,San Marino,0
2018,sf2,J,Serbia,Denmark,5
2018,sf2,J,Serbia,Russia,0
2018,sf2,J,Serbia,Moldova,0
2018,sf2,J,Serbia,The Netherlands,10
2018,sf2,J,Serbia,Australia,6
2018,sf2,J,Serbia,Georgia,0
2018,sf2,J,Serbia,Poland,0
2018,sf2,J,Serbia,Malta,4
2018,sf2,J,Serbia,Hungary,0
2018,sf2,J,Serbia,Latvia,3
2018,sf2,J,Serbia,Sweden,12
2018,sf2,J,Serbia,Montenegro,7
2018,sf2,J,Serbia,Slovenia,2
2018,sf2,J,Serbia,Ukraine,0
2018,sf2,T,Serbia,Norway,6
2018,sf2,T,Serbia,Romania,0
2018,sf2,T,Serbia,Serbia,0
2018,sf2,T,Serbia,San Marino,0
2018,sf2,T,Serbia,Denmark,4
2018,sf2,T,Serbia,Russia,7
2018,sf2,T,Serbia,Moldova,5
2018,sf2,T,Serbia,The Netherlands,0
2018,sf2,T,Serbia,Australia,3
2018,sf2,T,Serbia,Georgia,0
2018,sf2,T,Serbia,Poland,0
2018,sf2,T,Serbia,Malta,0
2018,sf2,T,Serbia,Hungary,12
2018,sf2,T,Serbia,Latvia,0
2018,sf2,T,Serbia,Sweden,1
2018,sf2,T,Serbia,Montenegro,10
2018,sf2,T,Serbia,Slovenia,8
2018,sf2,T,Serbia,Ukraine,2
2018,sf2,J,San Marino,Norway,7
2018,sf2,J,San Marino,Romania,0
2018,sf2,J,San Marino,Serbia,6
2018,sf2,J,San Marino,San Marino,0
2018,sf2,J,San Marino,Denmark,0
2018,sf2,J,San Marino,Russia,0
2018,sf2,J,San Marino,Moldova,10
2018,sf2,J,San Marino,The Netherlands,4
2018,sf2,J,San Marino,Australia,0
2018,sf2,J,San Marino,Georgia,0
2018,sf2,J,San Marino,Poland,2
2018,sf2,J,San Marino,Malta,8
2018,sf2,J,San Marino,Hungary,0
2018,sf2,J,San Marino,Latvia,5
2018,sf2,J,San Marino,Sweden,12
2018,sf2,J,San Marino,Montenegro,0
2018,sf2,J,San Marino,Slovenia,3
2018,sf2,J,San Marino,Ukraine,1
2018,sf2,T,San Marino,Norway,7
2018,sf2,T,San Marino,Romania,0
2018,sf2,T,San Marino,Serbia,0
2018,sf2,T,San Marino,San Marino,0
2018,sf2,T,San Marino,Denmark,12
2018,sf2,T,San Marino,Russia,1
2018,sf2,T,San Marino,Moldova,6
2018,sf2,T,San Marino,The Netherlands,2
2018,sf2,T,San Marino,Australia,4
2018,sf2,T,San Marino,Georgia,0
2018,sf2,T,San Marino,Poland,0
2018,sf2,T,San Marino,Malta,0
2018,sf2,T,San Marino,Hungary,8
2018,sf2,T,San Marino,Latvia,0
